year,month,day,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,registered,count
2012,6,16,9,여름,0,0,"맑음, 약간 구름 낀 흐림",24.6,30.305,60.0,6.0032,279,367
2012,5,4,23,여름,0,1,"맑음, 약간 구름 낀 흐림",24.6,28.03,,6.0032,205,256
2012,5,8,17,여름,0,1,"안개, 안개 + 흐림",26.24,30.305,69.0,19.0012,640,717
2012,11,14,22,겨울,0,1,"맑음, 약간 구름 낀 흐림",11.48,15.91,61.0,0.0,167,173
2011,5,13,12,여름,0,1,"안개, 안개 + 흐림",21.32,25.0,88.0,12.998,170,223
2012,10,12,4,겨울,0,1,"맑음, 약간 구름 낀 흐림",14.76,18.18,76.0,7.0015,8,8
2011,4,1,12,여름,0,1,"맑음, 약간 구름 낀 흐림",13.94,15.15,53.0,23.9994,80,95
2012,1,18,17,봄,0,1,"맑음, 약간 구름 낀 흐림",10.66,10.605,33.0,30.0026,338,346
2011,9,2,9,가을,0,1,"안개, 안개 + 흐림",25.42,28.79,83.0,7.0015,190,220
2011,3,8,17,봄,0,1,"맑음, 약간 구름 낀 흐림",14.76,17.425,27.0,15.0013,209,248
2012,12,14,22,겨울,0,1,"맑음, 약간 구름 낀 흐림",11.48,14.395,75.0,7.0015,134,138
2012,6,12,4,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",24.6,27.275,88.0,11.0014,4,4
2012,6,12,1,여름,0,1,"안개, 안개 + 흐림",27.88,31.82,65.0,11.0014,11,16
2011,7,15,20,가을,0,1,"맑음, 약간 구름 낀 흐림",28.7,32.575,51.0,15.0013,251,343
2011,12,3,0,겨울,0,0,"맑음, 약간 구름 낀 흐림",12.3,14.395,56.0,16.9979,65,75
2011,10,1,17,겨울,0,0,"가벼운 눈, 가벼운 비 + 천둥",16.4,20.455,76.0,12.998,170,228
2011,4,15,18,여름,1,0,"안개, 안개 + 흐림",18.86,22.725,67.0,26.0027,216,263
2011,5,5,10,여름,0,1,"맑음, 약간 구름 낀 흐림",20.5,24.24,39.0,19.0012,98,128
2012,4,5,23,여름,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,50.0,8.9981,124,136
2012,8,8,23,가을,0,1,"맑음, 약간 구름 낀 흐림",29.52,34.09,70.0,8.9981,120,136
2012,9,1,16,가을,0,0,"안개, 안개 + 흐림",34.44,39.395,49.0,11.0014,253,462
2011,1,10,6,봄,0,1,"맑음, 약간 구름 낀 흐림",4.92,6.06,50.0,19.0012,31,31
2011,1,19,0,봄,0,1,"안개, 안개 + 흐림",9.02,13.635,93.0,0.0,3,3
2012,8,1,20,가을,0,1,"맑음, 약간 구름 낀 흐림",30.34,34.85,66.0,11.0014,448,513
2012,3,9,23,봄,0,1,"맑음, 약간 구름 낀 흐림",13.12,15.15,33.0,19.9995,77,86
2012,12,7,11,겨울,0,1,"안개, 안개 + 흐림",13.12,15.91,76.0,12.998,183,203
2012,4,1,3,여름,0,0,"안개, 안개 + 흐림",13.94,16.665,81.0,8.9981,21,25
2011,8,16,6,가을,0,1,"맑음, 약간 구름 낀 흐림",25.42,29.545,73.0,22.0028,115,119
2011,4,10,18,여름,0,0,"맑음, 약간 구름 낀 흐림",20.5,24.24,77.0,12.998,137,240
2012,11,12,17,겨울,1,0,"맑음, 약간 구름 낀 흐림",22.96,26.515,64.0,19.0012,530,596
2011,1,12,0,봄,0,1,"안개, 안개 + 흐림",6.56,9.85,86.0,6.0032,7,7
2012,9,1,20,가을,0,0,"가벼운 눈, 가벼운 비 + 천둥",31.16,36.365,67.0,16.9979,140,207
2012,3,9,22,봄,0,1,"맑음, 약간 구름 낀 흐림",13.94,14.395,31.0,32.9975,100,107
2011,11,10,22,겨울,0,1,"맑음, 약간 구름 낀 흐림",14.76,16.665,53.0,19.0012,84,89
2012,12,14,9,겨울,0,1,"맑음, 약간 구름 낀 흐림",9.84,12.12,75.0,8.9981,330,343
2011,12,19,16,겨울,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,40.0,16.9979,189,208
2012,12,9,21,겨울,0,0,"안개, 안개 + 흐림",14.76,18.18,100.0,7.0015,86,96
2012,8,13,13,가을,0,1,"맑음, 약간 구름 낀 흐림",31.98,34.85,40.0,11.0014,175,254
2011,9,2,8,가을,0,1,"맑음, 약간 구름 낀 흐림",25.42,,78.0,12.998,434,456
2011,2,1,7,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",6.56,11.365,93.0,0.0,52,52
2011,8,8,16,가을,0,1,"맑음, 약간 구름 낀 흐림",35.26,38.635,39.0,19.0012,218,282
2012,10,6,16,겨울,0,0,"맑음, 약간 구름 낀 흐림",24.6,31.06,43.0,35.0008,342,659
2012,11,13,7,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",13.12,15.15,87.0,16.9979,106,107
2011,10,4,5,겨울,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,82.0,8.9981,25,27
2011,11,19,18,겨울,0,0,"맑음, 약간 구름 낀 흐림",15.58,19.695,46.0,8.9981,172,208
2012,6,2,1,여름,0,0,"안개, 안개 + 흐림",22.96,26.515,83.0,7.0015,61,76
2012,10,14,16,겨울,0,0,"맑음, 약간 구름 낀 흐림",26.24,31.06,41.0,19.9995,378,581
2012,1,16,23,봄,1,0,"가벼운 눈, 가벼운 비 + 천둥",10.66,11.365,70.0,19.9995,28,28
2012,3,9,20,봄,0,1,"맑음, 약간 구름 낀 흐림",15.58,19.695,32.0,23.9994,156,159
2012,8,9,21,가을,0,1,"안개, 안개 + 흐림",28.7,32.575,58.0,11.0014,286,336
2012,4,7,16,여름,0,0,"맑음, 약간 구름 낀 흐림",22.14,25.76,19.0,26.0027,261,615
2012,1,5,9,봄,0,1,"안개, 안개 + 흐림",9.02,13.635,69.0,0.0,220,227
2012,11,9,3,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.12,14.395,53.0,27.9993,6,9
2011,7,10,18,가을,0,0,"맑음, 약간 구름 낀 흐림",33.62,37.12,43.0,19.0012,222,363
2012,3,9,5,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",16.4,20.455,66.0,19.0012,27,29
2011,1,19,18,봄,0,1,"맑음, 약간 구름 낀 흐림",13.94,15.91,61.0,19.0012,156,161
2012,11,8,22,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.94,15.15,42.0,19.9995,147,161
2012,4,14,22,여름,0,0,"안개, 안개 + 흐림",22.14,25.76,52.0,11.0014,148,212
2012,5,9,21,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",20.5,24.24,82.0,11.0014,30,34
2011,2,18,3,봄,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,67.0,16.9979,6,8
2012,2,15,15,봄,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,41.0,15.0013,164,171
2012,10,5,21,겨울,0,1,"맑음, 약간 구름 낀 흐림",24.6,29.545,69.0,15.0013,220,267
2011,4,11,1,여름,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,94.0,19.0012,3,4
2012,2,8,6,봄,0,1,"안개, 안개 + 흐림",9.84,14.395,70.0,0.0,95,98
2012,8,1,0,가을,0,1,"맑음, 약간 구름 낀 흐림",27.88,31.82,79.0,11.0014,44,47
2011,1,4,0,봄,0,1,"맑음, 약간 구름 낀 흐림",6.56,9.09,55.0,7.0015,5,5
2011,7,16,1,가을,0,0,"맑음, 약간 구름 낀 흐림",24.6,29.545,69.0,7.0015,51,75
2011,7,5,14,가을,0,1,"맑음, 약간 구름 낀 흐림",32.8,37.12,49.0,11.0014,112,178
2012,7,4,13,가을,1,0,"맑음, 약간 구름 낀 흐림",36.9,40.91,35.0,0.0,322,499
2012,4,17,3,여름,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,83.0,6.0032,6,6
2011,5,1,3,여름,0,0,"맑음, 약간 구름 낀 흐림",16.4,20.455,82.0,7.0015,15,23
2012,5,7,12,여름,0,1,"안개, 안개 + 흐림",22.96,26.515,68.0,15.0013,189,263
2012,7,17,15,가을,0,1,"맑음, 약간 구름 낀 흐림",37.72,40.91,31.0,11.0014,187,244
2011,7,19,10,가을,0,1,"안개, 안개 + 흐림",33.62,39.395,56.0,11.0014,112,141
2011,2,2,14,봄,0,1,"맑음, 약간 구름 낀 흐림",15.58,19.695,82.0,26.0027,61,63
2012,9,8,11,가을,0,0,"맑음, 약간 구름 낀 흐림",31.16,35.605,62.0,30.0026,405,578
2011,10,7,16,겨울,0,1,"맑음, 약간 구름 낀 흐림",26.24,31.06,44.0,0.0,346,419
2012,3,13,2,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",21.32,25.0,72.0,19.9995,1,1
2011,2,4,0,봄,0,1,"안개, 안개 + 흐림",8.2,12.88,44.0,0.0,10,13
2012,11,2,2,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.12,15.91,66.0,11.0014,7,10
2012,5,16,23,여름,0,1,"맑음, 약간 구름 낀 흐림",25.42,29.545,78.0,7.0015,107,133
2011,3,6,12,봄,0,0,"안개, 안개 + 흐림",18.86,22.725,94.0,22.0028,69,79
2012,2,8,3,봄,0,1,"맑음, 약간 구름 낀 흐림",10.66,15.15,65.0,0.0,1,1
2012,8,17,21,가을,0,1,"안개, 안개 + 흐림",27.88,12.12,69.0,19.9995,198,255
2012,9,3,13,가을,1,0,"안개, 안개 + 흐림",31.16,36.365,66.0,16.9979,357,566
2011,8,7,15,가을,0,0,"가벼운 눈, 가벼운 비 + 천둥",29.52,34.85,74.0,19.9995,208,326
2012,12,2,14,겨울,0,0,"맑음, 약간 구름 낀 흐림",18.04,21.97,62.0,16.9979,331,473
2012,9,16,5,가을,0,0,"맑음, 약간 구름 낀 흐림",20.5,24.24,72.0,0.0,10,13
2011,7,4,13,가을,1,0,"안개, 안개 + 흐림",31.98,35.605,49.0,0.0,181,423
2012,8,14,9,가을,0,1,"안개, 안개 + 흐림",28.7,33.335,74.0,0.0,354,402
2012,6,19,2,여름,0,1,"안개, 안개 + 흐림",24.6,28.79,78.0,8.9981,14,15
2011,9,2,16,가을,0,1,"안개, 안개 + 흐림",28.7,32.575,61.0,8.9981,299,381
2011,5,15,7,여름,0,0,"안개, 안개 + 흐림",21.32,25.0,100.0,8.9981,38,42
2011,5,18,21,여름,0,1,"맑음, 약간 구름 낀 흐림",21.32,25.0,88.0,0.0,74,85
2012,2,4,7,봄,0,0,"안개, 안개 + 흐림",9.84,12.12,87.0,8.9981,27,28
2012,10,19,6,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",22.14,25.76,94.0,11.0014,126,131
2012,7,7,10,가을,0,0,"맑음, 약간 구름 낀 흐림",37.72,43.18,37.0,15.0013,225,325
2012,4,5,3,여름,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,41.0,19.9995,5,5
2012,7,9,23,가을,0,1,"안개, 안개 + 흐림",28.7,32.575,65.0,7.0015,109,131
2012,5,12,15,여름,0,0,"맑음, 약간 구름 낀 흐림",27.88,31.06,24.0,12.998,321,590
2012,4,9,8,여름,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,30.0,12.998,595,617
2012,3,11,5,봄,0,0,"맑음, 약간 구름 낀 흐림",9.84,12.12,60.0,11.0014,5,7
2011,11,16,9,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",18.86,22.725,94.0,0.0,77,82
2012,12,19,3,겨울,0,1,"맑음, 약간 구름 낀 흐림",10.66,13.635,75.0,8.9981,5,5
2012,2,12,8,봄,0,0,"맑음, 약간 구름 낀 흐림",3.28,3.79,53.0,16.9979,26,26
2011,11,18,18,겨울,0,1,"맑음, 약간 구름 낀 흐림",12.3,15.15,36.0,11.0014,312,328
2011,11,12,4,겨울,0,0,"맑음, 약간 구름 낀 흐림",8.2,10.605,80.0,8.9981,7,7
2012,4,6,11,여름,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,37.0,19.9995,179,291
2012,10,16,15,겨울,0,1,"맑음, 약간 구름 낀 흐림",22.14,25.76,41.0,22.0028,270,346
2012,2,6,5,봄,0,1,"맑음, 약간 구름 낀 흐림",7.38,10.605,80.0,7.0015,17,17
2011,12,12,21,겨울,0,1,"맑음, 약간 구름 낀 흐림",10.66,15.15,81.0,0.0,119,121
2012,7,1,3,가을,0,0,"맑음, 약간 구름 낀 흐림",29.52,35.605,84.0,8.9981,27,33
2012,3,3,7,봄,0,0,"안개, 안개 + 흐림",14.76,17.425,93.0,8.9981,14,16
2011,4,11,7,여름,0,1,"안개, 안개 + 흐림",20.5,24.24,88.0,15.0013,164,176
2011,11,18,17,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.12,16.665,31.0,8.9981,361,378
2012,11,1,2,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.12,16.665,66.0,8.9981,10,20
2011,11,17,23,겨울,0,1,"맑음, 약간 구름 낀 흐림",10.66,12.88,52.0,15.0013,58,58
2012,10,1,2,겨울,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,72.0,0.0,6,12
2012,8,8,5,가을,0,1,"안개, 안개 + 흐림",27.88,31.82,89.0,11.0014,40,43
2011,4,3,18,여름,0,0,"안개, 안개 + 흐림",18.86,22.725,31.0,0.0,101,172
2012,1,12,12,봄,0,1,"안개, 안개 + 흐림",13.94,17.425,81.0,7.0015,130,144
2012,12,5,7,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",18.86,22.725,59.0,19.9995,389,398
2012,12,11,23,겨울,0,1,"맑음, 약간 구름 낀 흐림",12.3,14.395,52.0,15.0013,60,64
2011,6,1,4,여름,0,1,"안개, 안개 + 흐림",27.88,31.82,89.0,15.0013,4,4
2012,3,7,14,봄,0,1,"맑음, 약간 구름 낀 흐림",21.32,25.0,36.0,22.0028,137,175
2012,7,11,5,가을,0,1,"맑음, 약간 구름 낀 흐림",26.24,,89.0,0.0,36,41
2011,12,14,10,겨울,0,1,"안개, 안개 + 흐림",13.12,17.425,57.0,0.0,133,142
2011,6,19,12,여름,0,0,"안개, 안개 + 흐림",30.34,34.09,55.0,6.0032,255,396
2012,3,1,10,봄,0,1,"맑음, 약간 구름 낀 흐림",21.32,25.0,55.0,11.0014,122,133
2012,8,18,7,가을,0,0,"맑음, 약간 구름 낀 흐림",24.6,28.03,83.0,15.0013,52,64
2012,6,3,14,여름,0,0,"맑음, 약간 구름 낀 흐림",27.88,31.82,36.0,22.0028,411,678
2012,8,6,23,가을,0,1,"맑음, 약간 구름 낀 흐림",29.52,34.85,74.0,12.998,97,113
2012,11,5,4,겨울,0,1,"안개, 안개 + 흐림",12.3,14.395,52.0,16.9979,11,16
2011,11,13,0,겨울,0,0,"안개, 안개 + 흐림",16.4,20.455,58.0,12.998,61,73
2012,11,8,18,겨울,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,24.0,27.9993,491,507
2011,2,14,14,봄,0,1,"맑음, 약간 구름 낀 흐림",24.6,29.545,15.0,32.9975,76,90
2012,11,19,4,겨울,0,1,"안개, 안개 + 흐림",14.76,17.425,66.0,15.0013,11,12
2011,8,3,0,가을,0,1,"안개, 안개 + 흐림",32.8,37.12,49.0,11.0014,32,43
2012,3,14,8,봄,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,82.0,0.0,628,662
2011,8,6,22,가을,0,0,"안개, 안개 + 흐림",28.7,33.335,84.0,22.0028,96,120
2012,1,2,16,봄,1,0,"맑음, 약간 구름 낀 흐림",10.66,11.365,35.0,27.9993,144,154
2012,1,7,17,봄,0,0,"안개, 안개 + 흐림",22.14,25.76,43.0,8.9981,235,322
2011,4,16,2,여름,0,0,"안개, 안개 + 흐림",14.76,17.425,87.0,8.9981,19,24
2012,5,2,6,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",22.96,26.515,84.0,0.0,117,120
2012,10,3,21,겨울,0,1,"안개, 안개 + 흐림",27.06,31.06,74.0,0.0,195,209
2012,3,19,2,봄,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,88.0,11.0014,7,8
2011,7,2,6,가을,0,0,"맑음, 약간 구름 낀 흐림",25.42,30.305,,7.0015,21,32
2012,10,13,21,겨울,0,0,"맑음, 약간 구름 낀 흐림",16.4,20.455,58.0,12.998,157,204
2011,12,9,14,겨울,0,1,"맑음, 약간 구름 낀 흐림",15.58,19.695,46.0,19.0012,163,187
2012,5,7,3,여름,0,1,"맑음, 약간 구름 낀 흐림",20.5,24.24,77.0,12.998,3,5
2012,7,7,17,가을,0,0,"맑음, 약간 구름 낀 흐림",39.36,42.425,26.0,8.9981,176,279
2012,6,14,10,여름,0,1,"맑음, 약간 구름 낀 흐림",26.24,30.305,65.0,27.9993,132,179
2012,1,3,8,봄,0,1,"맑음, 약간 구름 낀 흐림",6.56,6.82,55.0,19.0012,349,354
2012,6,17,12,여름,0,0,"맑음, 약간 구름 낀 흐림",25.42,31.06,57.0,0.0,355,615
2012,5,5,22,여름,0,0,"안개, 안개 + 흐림",23.78,27.275,78.0,12.998,150,217
2012,2,5,17,봄,0,0,"맑음, 약간 구름 낀 흐림",13.12,15.91,53.0,11.0014,275,306
2011,2,2,9,봄,0,1,"안개, 안개 + 흐림",,12.88,93.0,6.0032,119,123
2012,9,19,16,가을,0,1,"맑음, 약간 구름 낀 흐림",25.42,,35.0,0.0,397,466
2012,12,16,7,겨울,0,0,"안개, 안개 + 흐림",13.94,17.425,87.0,6.0032,22,27
2012,6,10,0,여름,0,0,"맑음, 약간 구름 낀 흐림",27.06,31.06,69.0,7.0015,125,158
2011,9,4,16,가을,0,0,"맑음, 약간 구름 낀 흐림",32.8,38.635,59.0,15.0013,141,337
2011,10,10,1,겨울,1,0,"맑음, 약간 구름 낀 흐림",19.68,23.485,88.0,0.0,30,34
2012,9,6,0,가을,0,1,"안개, 안개 + 흐림",28.7,33.335,84.0,6.0032,35,65
2011,9,7,14,가을,0,1,"가벼운 눈, 가벼운 비 + 천둥",24.6,25.76,93.0,0.0,24,25
2012,9,9,11,가을,0,0,"맑음, 약간 구름 낀 흐림",27.06,31.06,47.0,16.9979,391,585
2012,4,7,1,여름,0,0,"맑음, 약간 구름 낀 흐림",16.4,20.455,28.0,16.9979,60,69
2011,8,6,19,가을,0,0,"가벼운 눈, 가벼운 비 + 천둥",29.52,35.605,84.0,16.9979,114,171
2012,1,12,23,봄,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,76.0,22.0028,60,67
2012,5,7,15,여름,0,1,"안개, 안개 + 흐림",25.42,31.06,53.0,19.9995,186,262
2011,4,8,5,여름,0,1,"안개, 안개 + 흐림",13.12,15.91,87.0,12.998,8,9
2011,9,5,23,가을,1,0,"가벼운 눈, 가벼운 비 + 천둥",22.96,26.515,88.0,26.0027,17,20
2011,5,9,0,여름,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,82.0,6.0032,22,53
2012,9,9,16,가을,0,0,"맑음, 약간 구름 낀 흐림",27.88,31.82,36.0,19.0012,473,701
2011,6,13,15,여름,0,1,"맑음, 약간 구름 낀 흐림",28.7,31.82,37.0,30.0026,127,185
2012,6,10,14,여름,0,0,"맑음, 약간 구름 낀 흐림",34.44,36.365,30.0,8.9981,314,500
2011,1,9,5,봄,0,0,"맑음, 약간 구름 낀 흐림",3.28,4.545,53.0,12.998,1,1
2012,8,11,6,가을,0,0,"안개, 안개 + 흐림",25.42,28.03,88.0,7.0015,18,23
2011,6,2,16,여름,0,1,"맑음, 약간 구름 낀 흐림",32.8,34.09,22.0,32.9975,255,318
2012,6,15,7,여름,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,83.0,11.0014,413,430
2012,6,12,13,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",27.06,30.305,83.0,12.998,48,59
2011,6,16,8,여름,0,1,"안개, 안개 + 흐림",24.6,29.545,69.0,8.9981,364,388
2011,4,8,23,여름,0,1,"안개, 안개 + 흐림",12.3,14.395,93.0,15.0013,31,35
2011,3,13,20,봄,0,0,"맑음, 약간 구름 낀 흐림",13.12,15.15,57.0,19.9995,54,77
2012,10,6,21,겨울,0,0,"맑음, 약간 구름 낀 흐림",18.86,22.725,59.0,8.9981,137,215
2011,11,9,10,겨울,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,76.0,7.0015,89,105
2012,4,17,18,여름,0,1,"맑음, 약간 구름 낀 흐림",26.24,30.305,25.0,19.0012,670,775
2011,3,11,20,봄,0,1,"맑음, 약간 구름 낀 흐림",12.3,15.15,56.0,11.0014,70,76
2011,2,8,13,봄,0,1,"안개, 안개 + 흐림",9.84,9.85,32.0,30.0026,48,50
2011,11,13,2,겨울,0,0,"맑음, 약간 구름 낀 흐림",14.76,18.18,57.0,7.0015,48,57
2012,7,2,14,가을,0,1,"맑음, 약간 구름 낀 흐림",35.26,37.88,34.0,15.0013,151,230
2012,10,17,14,겨울,0,1,"안개, 안개 + 흐림",22.96,26.515,43.0,11.0014,188,270
2011,1,9,2,봄,0,0,"맑음, 약간 구름 낀 흐림",4.1,3.03,46.0,31.0009,11,11
2011,3,11,7,봄,0,1,"맑음, 약간 구름 낀 흐림",10.66,12.88,70.0,12.998,104,114
2011,4,1,6,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",9.84,11.365,93.0,15.0013,26,28
2012,12,10,12,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",18.04,21.97,100.0,15.0013,150,173
2012,8,15,9,가을,0,1,"안개, 안개 + 흐림",29.52,34.09,62.0,12.998,310,367
2011,1,3,10,봄,0,1,"맑음, 약간 구름 낀 흐림",7.38,,43.0,16.9979,33,44
2011,4,12,13,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",22.14,25.76,68.0,19.0012,84,106
2011,11,11,19,겨울,1,0,"맑음, 약간 구름 낀 흐림",13.12,15.91,39.0,11.0014,182,199
2012,1,10,22,봄,0,1,"맑음, 약간 구름 낀 흐림",12.3,15.15,70.0,6.0032,104,114
2012,2,1,11,봄,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,58.0,11.0014,116,143
2011,12,9,16,겨울,0,1,"맑음, 약간 구름 낀 흐림",14.76,17.425,62.0,8.9981,226,250
2011,8,18,10,가을,0,1,"맑음, 약간 구름 낀 흐림",30.34,34.85,66.0,16.9979,92,129
2012,8,8,18,가을,0,1,"안개, 안개 + 흐림",31.98,36.365,55.0,11.0014,745,862
2012,3,19,1,봄,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,88.0,7.0015,15,15
2012,11,12,4,겨울,1,0,"맑음, 약간 구름 낀 흐림",16.4,20.455,76.0,6.0032,3,4
2011,12,6,2,겨울,0,1,"안개, 안개 + 흐림",18.86,22.725,87.0,12.998,3,3
2012,7,5,19,가을,0,1,"안개, 안개 + 흐림",36.08,40.15,39.0,16.9979,375,503
2011,11,9,9,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.94,18.18,93.0,0.0,197,219
2012,3,6,6,봄,0,1,"맑음, 약간 구름 낀 흐림",7.38,10.605,51.0,7.0015,99,102
2012,7,9,11,가을,0,1,"안개, 안개 + 흐림",29.52,34.09,62.0,8.9981,144,216
2012,5,2,1,여름,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,83.0,0.0,7,15
2012,2,15,13,봄,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,43.0,19.0012,159,170
2012,10,17,22,겨울,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,88.0,16.9979,198,215
2011,1,7,2,봄,0,1,"안개, 안개 + 흐림",8.2,9.85,69.0,15.0013,1,1
2011,12,12,23,겨울,0,1,"맑음, 약간 구름 낀 흐림",9.84,14.395,75.0,0.0,42,45
2012,7,3,12,가을,0,1,"맑음, 약간 구름 낀 흐림",36.08,,28.0,12.998,198,272
2012,6,1,5,여름,0,1,"안개, 안개 + 흐림",25.42,29.545,78.0,6.0032,41,45
2012,3,10,8,봄,0,0,"맑음, 약간 구름 낀 흐림",9.02,10.605,44.0,19.9995,96,111
2012,5,4,4,여름,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,88.0,12.998,4,4
2011,7,6,12,가을,0,1,"안개, 안개 + 흐림",30.34,34.85,66.0,6.0032,114,152
2011,9,9,10,가을,0,1,"안개, 안개 + 흐림",25.42,25.76,100.0,0.0,27,29
2011,8,15,2,가을,0,1,"안개, 안개 + 흐림",24.6,28.03,83.0,0.0,3,3
2012,2,17,13,봄,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,43.0,23.9994,171,205
2012,12,19,22,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.94,17.425,61.0,6.0032,117,129
2012,9,19,21,가을,0,1,"맑음, 약간 구름 낀 흐림",20.5,24.24,59.0,11.0014,324,349
2012,11,6,6,겨울,0,1,"맑음, 약간 구름 낀 흐림",9.02,11.365,69.0,8.9981,143,149
2012,4,10,11,여름,0,1,"맑음, 약간 구름 낀 흐림",20.5,24.24,36.0,0.0,161,239
2012,12,2,9,겨울,0,0,"안개, 안개 + 흐림",11.48,13.635,93.0,11.0014,135,172
2012,8,13,2,가을,0,1,"맑음, 약간 구름 낀 흐림",26.24,30.305,69.0,7.0015,8,9
2012,3,2,3,봄,0,1,"맑음, 약간 구름 낀 흐림",13.12,15.91,57.0,12.998,3,3
2011,4,1,1,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",10.66,12.88,100.0,11.0014,4,4
2011,5,9,2,여름,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,,0.0,2,8
2011,7,1,2,가을,0,1,"맑음, 약간 구름 낀 흐림",25.42,30.305,69.0,0.0,7,13
2011,7,17,12,가을,0,0,"맑음, 약간 구름 낀 흐림",31.16,34.85,55.0,19.0012,243,420
2011,3,17,15,봄,0,1,"맑음, 약간 구름 낀 흐림",21.32,25.0,42.0,16.9979,95,125
2011,11,14,4,겨울,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,67.0,15.0013,5,5
2012,12,2,16,겨울,0,0,"안개, 안개 + 흐림",18.04,21.97,67.0,7.0015,358,443
2012,3,12,1,봄,0,1,"맑음, 약간 구름 낀 흐림",15.58,19.695,50.0,8.9981,9,10
2011,2,12,1,봄,0,0,"맑음, 약간 구름 낀 흐림",5.74,10.605,86.0,0.0,22,24
2012,5,14,22,여름,0,1,"안개, 안개 + 흐림",23.78,27.275,78.0,6.0032,118,129
2012,11,4,8,겨울,0,0,"맑음, 약간 구름 낀 흐림",12.3,15.15,56.0,8.9981,115,149
2012,5,15,3,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",23.78,27.275,83.0,8.9981,5,6
2012,4,8,19,여름,0,0,"맑음, 약간 구름 낀 흐림",24.6,30.305,23.0,26.0027,187,276
2012,8,4,1,가을,0,0,"맑음, 약간 구름 낀 흐림",29.52,35.605,84.0,12.998,99,122
2011,11,19,21,겨울,0,0,"안개, 안개 + 흐림",14.76,17.425,62.0,12.998,79,108
2012,9,8,16,가을,0,0,"가벼운 눈, 가벼운 비 + 천둥",22.96,26.515,88.0,12.998,95,114
2012,5,3,7,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",,21.97,94.0,7.0015,376,384
2012,5,14,7,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",21.32,25.0,94.0,12.998,72,75
2012,1,2,13,봄,1,0,"맑음, 약간 구름 낀 흐림",12.3,13.635,36.0,19.9995,150,176
2012,12,9,5,겨울,0,0,"안개, 안개 + 흐림",16.4,20.455,87.0,7.0015,8,8
2012,11,16,21,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.94,16.665,49.0,12.998,157,178
2012,9,10,21,가을,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,49.0,11.0014,256,285
2012,6,12,19,여름,0,1,"맑음, 약간 구름 낀 흐림",27.88,31.82,83.0,12.998,444,491
